name,freq,rank
org.apache.hadoop.hive.ql.optimizer.physical.NullScanOptimizer_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.CastStringGroupToString_java,5,1012
org.apache.hadoop.hive.serde2.thrift.TBinarySortableProtocol_java,5,1012
org.apache.hadoop.hive.ql.plan.VectorPartitionDesc_java,5,1012
org.apache.hadoop.hive.llap.io.metadata.OrcMetadataCache_java,5,1012
org.apache.hadoop.hive.serde2.objectinspector.primitive.JavaBinaryObjectInspector_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDateAdd_java,5,1012
org.apache.hadoop.hive.serde2.lazybinary.fast.LazyBinarySerializeWrite_java,5,1012
org.apache.hadoop.hive.ql.udf.UDFToString_java,5,1012
org.apache.hadoop.hive.accumulo.mr.HiveAccumuloTableOutputFormat_java,5,1012
org.apache.hadoop.hive.metastore.api.CompactionRequest_java,5,1012
org.apache.hadoop.hive.metastore.api.ClearFileMetadataRequest_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFAbs_java,5,1012
org.apache.hive.service.cli.operation.TestOperationLoggingLayout_java,5,1012
org.apache.hadoop.hive.ql.stats.KeyVerifyingStatsAggregator_java,5,1012
org.apache.hadoop.hive.llap.daemon.impl.TestTaskExecutorService_java,5,1012
org.apache.hadoop.hive.ql.optimizer.IdentityProjectRemover_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.TestDataWritableWriter_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Graph_java,5,1012
org.apache.orc.OrcFile_java,5,1012
org.apache.hadoop.hive.llap.metrics.LlapDaemonExecutorMetrics_java,5,1012
org.apache.hive.service.cli.operation.GetTablesOperation_java,5,1012
org.apache.hadoop.hive.ql.security.authorization.HiveAuthorizationProviderBase_java,5,1012
org.apache.hadoop.hive.ql.plan.AggregationDesc_java,5,1012
org.apache.hadoop.hive.ql.security.StorageBasedMetastoreTestBase_java,5,1012
org.apache.hadoop.hive.metastore.api.InvalidObjectException_java,5,1012
org.apache.hadoop.hive.metastore.api.UnknownTableException_java,5,1012
org.apache.hadoop.hive.ql.io.rcfile.stats.PartialScanMapper_java,5,1012
org.apache.hadoop.hive.ql.plan.api.Stage_java,5,1012
org.apache.hadoop.hive.ql.optimizer.GenMROperator_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.convert.HiveGroupConverter_java,5,1012
org.apache.hadoop.hive.metastore.api.InvalidOperationException_java,5,1012
org.apache.hadoop.hive.metastore.api.HeartbeatTxnRangeRequest_java,5,1012
org.apache.hadoop.hive.ql.exec.spark.session.TestSparkSessionManagerImpl_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTimestamp_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFWhen_java,5,1012
org.apache.hadoop.hive.metastore.api.IndexAlreadyExistsException_java,5,1012
org.apache.hadoop.hive.ql.optimizer.index.RewriteGBUsingIndex_java,5,1012
org.apache.hadoop.hive.ql.exec.tez.MapRecordSource_java,5,1012
org.apache.hadoop.hive.serde2.binarysortable.fast.BinarySortableSerializeWrite_java,5,1012
org.apache.hadoop.hive.metastore.api.ConfigValSecurityException_java,5,1012
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveJoinAddNotNullRule_java,5,1012
org.apache.hadoop.hive.metastore.api.InvalidInputException_java,5,1012
org.apache.hadoop.hive.metastore.api.ColumnStatisticsDesc_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFBasePad_java,5,1012
org.apache.hadoop.hive.serde2.lazy.LazyStruct_java,5,1012
org.apache.hadoop.hive.ql.stats.StatsFactory_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPPlus_java,5,1012
org.apache.hadoop.hive.ql.parse.spark.SplitOpTreeForDPP_java,5,1012
org.apache.hadoop.hive.ql.optimizer.calcite.stats.HiveRelMdSelectivity_java,5,1012
org.apache.hive.hcatalog.pig.TestHCatStorer_java,5,1012
org.apache.hadoop.hive.serde2.lazy.LazyString_java,5,1012
org.apache.hadoop.hive.serde2.AbstractSerDe_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.TimestampUtils_java,5,1012
org.apache.hive.jdbc.TestJdbcWithMiniMr_java,5,1012
org.apache.hadoop.hive.metastore.TestFilterHooks_java,5,1012
org.apache.hadoop.hive.metastore.api.GetFileMetadataResult_java,5,1012
org.apache.hadoop.hive.ql.exec.persistence.MapJoinTableContainer_java,5,1012
org.apache.hive.spark.client.rpc.Rpc_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.CastTimestampToDecimal_java,5,1012
org.apache.hadoop.hive.ql.history.HiveHistoryImpl_java,5,1012
org.apache.hadoop.hive.ql.session.OperationLog_java,5,1012
org.apache.hadoop.hive.ql.plan.api.QueryPlan_java,5,1012
org.apache.hadoop.hive.common.metrics.metrics2.TestCodahaleMetrics_java,5,1012
org.apache.hadoop.hive.ql.parse.spark.SparkProcessAnalyzeTable_java,5,1012
org.apache.hadoop.hive.ql.io.orc.OrcFileKeyWrapper_java,5,1012
org.apache.hadoop.hive.serde2.lazy.fast.LazySimpleSerializeWrite_java,5,1012
org.apache.hadoop.hive.metastore.api.Date_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.convert.HiveSchemaConverter_java,5,1012
org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDe_java,5,1012
org.apache.hadoop.hive.thrift.TestZooKeeperTokenStore_java,5,1012
org.apache.hadoop.hive.metastore.api.NoSuchObjectException_java,5,1012
org.apache.hive.jdbc.HttpKerberosRequestInterceptor_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFIn_java,5,1012
org.apache.hadoop.hive.serde2.thrift_test.CreateSequenceFile_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorDateExpressions_java,5,1012
org.apache.hadoop.hive.ql.exec.PartitionKeySampler_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPMinus_java,5,1012
org.apache.hadoop.hive.metastore.FileMetadataHandler_java,5,1012
org.apache.hive.service.cli.thrift.TOpenSessionReq_java,5,1012
org.apache.hadoop.hive.serde2.lazy.LazyTimestamp_java,5,1012
org.apache.hadoop.hive.ql.optimizer.correlation.CorrelationUtilities_java,5,1012
org.apache.hadoop.hive.metastore.MetaStoreFilterHook_java,5,1012
org.apache.hive.service.cli.session.HiveSession_java,5,1012
org.apache.hadoop.hive.ql.optimizer.lineage.OpProcFactory_java,5,1012
org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveAlgorithmsUtil_java,5,1012
org.apache.hadoop.hive.ql.io.orc.TestFileDump_java,5,1012
org.apache.hadoop.hive.ql.udf.UDFLike_java,5,1012
org.apache.hadoop.hive.ql.security.TestStorageBasedClientSideAuthorizationProvider_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDate_java,5,1012
org.apache.hive.service.server.TestHS2HttpServer_java,5,1012
org.apache.hadoop.hive.ql.plan.RoleDDLDesc_java,5,1012
org.apache.hadoop.hive.ql.exec.tez.tools.TezMergedLogicalInput_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFVariance_java,5,1012
org.apache.hadoop.hive.ql.io.orc.OrcNewInputFormat_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTrunc_java,5,1012
org.apache.hadoop.hive.ql.io.orc.encoded.ReaderImpl_java,5,1012
org.apache.hadoop.hive.ql.optimizer.physical.GenSparkSkewJoinProcessor_java,5,1012
org.apache.hadoop.hive.ql.exec.UDAF_java,5,1012
org.apache.hive.hcatalog.mapreduce.InputJobInfo_java,5,1012
org.apache.hive.hcatalog.templeton.StreamingDelegator_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.VectorExpressionWriter_java,5,1012
org.apache.hadoop.hive.ql.io.parquet.convert.DataWritableRecordConverter_java,5,1012
org.apache.hive.hcatalog.templeton.ExecServiceImpl_java,5,1012
org.apache.hadoop.hive.metastore.api.ColumnStatisticsObj_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDateDiff_java,5,1012
org.apache.hadoop.hive.ql.parse.TestIUD_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.DecimalUtil_java,5,1012
org.apache.hadoop.hive.metastore.api.GetFileMetadataRequest_java,5,1012
org.apache.hadoop.hive.metastore.api.GetFileMetadataByExprResult_java,5,1012
org.apache.hadoop.hive.ql.parse.ColumnAccessAnalyzer_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions_java,5,1012
org.apache.hadoop.hive.llap.tezplugins.TestLlapTaskSchedulerService_java,5,1012
org.apache.hadoop.hive.hbase.HBaseSerDe_java,5,1012
org.apache.hive.hcatalog.listener.TestMsgBusConnection_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.TestStructColumnVector_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFToUnixTimeStamp_java,5,1012
org.apache.hadoop.hive.ql.udf.xml.UDFXPathUtil_java,5,1012
org.apache.hadoop.hive.llap.io.decode.ReadPipeline_java,5,1012
org.apache.hadoop.hive.ql.optimizer.spark.CombineEquivalentWorkResolver_java,5,1012
org.apache.hadoop.hive.ql.plan.LoadTableDesc_java,5,1012
org.apache.hive.hcatalog.pig.PigHCatUtil_java,5,1012
org.apache.hadoop.hive.serde2.objectinspector.ReflectionStructObjectInspector_java,5,1012
org.apache.hadoop.hive.ql.exec.PTFPartition_java,5,1012
org.apache.hadoop.hive.ql.exec.vector.expressions.MathExpr_java,5,1012
org.apache.hive.beeline.SeparatedValuesOutputFormat_java,5,1012
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTestGetJavaBoolean_java,4,1238
org.apache.hive.service.cli.thrift.TGetResultSetMetadataReq_java,4,1238
org.apache.hadoop.hive.ql.plan.Statistics_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.ThriftUnionObjectInspector_java,4,1238
org.apache.hive.service.cli.thrift.TPrimitiveTypeEntry_java,4,1238
org.apache.hadoop.hive.metastore.api.DropPartitionsRequest_java,4,1238
org.apache.hadoop.hive.ql.plan.TestConditionalResolverCommonJoin_java,4,1238
org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesOutput_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.AbstractRowContainer_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFToDate_java,4,1238
org.apache.hadoop.hive.hbase.LazyHBaseRow_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.VectorSparkPartitionPruningSinkOperator_java,4,1238
org.apache.hadoop.hive.serde2.typeinfo.HiveDecimalUtils_java,4,1238
org.apache.hadoop.hive.metastore.api.LockResponse_java,4,1238
org.apache.hive.service.cli.thrift.TRenewDelegationTokenReq_java,4,1238
org.apache.hadoop.hive.metastore.api.RolePrincipalGrant_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveVolcanoPlanner_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastLongHashMap_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.CharScalarConcatStringGroupCol_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.TestStandardObjectInspectors_java,4,1238
org.apache.hadoop.hive.accumulo.predicate.AccumuloPredicateHandler_java,4,1238
org.apache.hive.service.cli.thrift.TTypeQualifiers_java,4,1238
org.apache.hadoop.hive.serde2.TestColumnProjectionUtils_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.NumDistinctValueEstimator_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.FuncRandNoSeed_java,4,1238
org.apache.hadoop.hive.metastore.api.ShowCompactRequest_java,4,1238
org.apache.hadoop.hive.ql.lockmgr.zookeeper.CuratorFrameworkSingleton_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.TestParquetRowGroupFilter_java,4,1238
org.apache.hadoop.hive.metastore.txn.TestValidCompactorTxnList_java,4,1238
org.apache.hive.service.cli.thrift.TRenewDelegationTokenResp_java,4,1238
org.apache.hadoop.hive.metastore.api.TxnOpenException_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.reducesink.VectorReduceSinkStringOperator_java,4,1238
org.apache.hive.hcatalog.templeton.TestWebHCatE2e_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFFromUtcTimestamp_java,4,1238
org.apache.hive.service.cli.thrift.TGetColumnsResp_java,4,1238
org.apache.hadoop.hive.ql.io.AcidOutputFormat_java,4,1238
org.apache.hadoop.hive.ql.udf.UDFRand_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastStringHashSet_java,4,1238
org.apache.hadoop.hive.ql.plan.ptf.ShapeDetails_java,4,1238
org.apache.hive.service.cli.thrift.TI32Column_java,4,1238
org.apache.hive.service.cli.thrift.TI16Value_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.AbstractTestParquetDirect_java,4,1238
org.apache.hive.service.cli.thrift.TTypeDesc_java,4,1238
org.apache.hive.service.cli.thrift.TFetchResultsReq_java,4,1238
org.apache.hadoop.hive.metastore.api.GrantRevokeRoleRequest_java,4,1238
org.apache.hadoop.hive.llap.counters.QueryFragmentCounters_java,4,1238
org.apache.hive.service.auth.TestPlainSaslHelper_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastMultiKeyHashMultiSet_java,4,1238
org.apache.hive.service.cli.thrift.TStatus_java,4,1238
org.apache.hadoop.hive.ql.io.avro.AvroGenericRecordReader_java,4,1238
org.apache.hive.service.cli.thrift.TGetTypeInfoReq_java,4,1238
org.apache.hadoop.hive.thrift.TokenStoreDelegationTokenSecretManager_java,4,1238
org.apache.hive.service.cli.session.TestPluggableHiveSessionImpl_java,4,1238
org.apache.hadoop.hive.metastore.api.TxnAbortedException_java,4,1238
org.apache.hive.hcatalog.templeton.tool.JobState_java,4,1238
org.apache.hadoop.hive.metastore.TestAuthzApiEmbedAuthorizerInEmbed_java,4,1238
org.apache.hive.service.cli.thrift.TBinaryColumn_java,4,1238
org.apache.hadoop.hive.ql.plan.BucketMapJoinContext_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.StructColumnVector_java,4,1238
org.apache.hadoop.hive.ql.optimizer.physical.CrossProductCheck_java,4,1238
org.apache.hive.ptest.execution.context.CloudExecutionContextProvider_java,4,1238
org.apache.hadoop.hive.metastore.api.GrantRevokePrivilegeResponse_java,4,1238
org.apache.hadoop.hive.serde2.CustomSerDe2_java,4,1238
org.apache.hive.service.cli.thrift.THandleIdentifier_java,4,1238
org.apache.hadoop.hive.ql.optimizer.physical.index.IndexWhereTaskDispatcher_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDecode_java,4,1238
org.apache.hadoop.hive.ql.io.orc.TestOrcRecordUpdater_java,4,1238
org.apache.hive.hcatalog.cli.TestUseDatabase_java,4,1238
org.apache.hive.service.cli.thrift.TGetCatalogsResp_java,4,1238
org.apache.hadoop.hive.ql.hooks.PostExecTezSummaryPrinter_java,4,1238
org.apache.hadoop.hive.metastore.TestAuthzApiEmbedAuthorizerInRemote_java,4,1238
org.apache.hadoop.hive.ql.optimizer.ppr.OpProcFactory_java,4,1238
org.apache.hive.service.cli.TestRetryingThriftCLIServiceClient_java,4,1238
org.apache.hadoop.hive.thrift.TestDBTokenStore_java,4,1238
org.apache.hadoop.hive.metastore.api.ColumnStatisticsData_java,4,1238
org.apache.hadoop.hive.ql.udf.TestToInteger_java,4,1238
org.apache.hadoop.hive.metastore.api.NoSuchTxnException_java,4,1238
org.apache.hive.service.cli.thrift.TStringValue_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.convert.HiveStructConverter_java,4,1238
org.apache.hive.common.util.BloomFilter_java,4,1238
org.apache.hadoop.hive.ql.optimizer.metainfo.annotation.AnnotateWithOpTraits_java,4,1238
org.apache.hadoop.hive.ql.exec.NumericOpMethodResolver_java,4,1238
org.apache.hadoop.hive.serde2.typeinfo.PrimitiveTypeInfo_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.IfExprCharScalarStringScalar_java,4,1238
org.apache.hive.service.cli.thrift.TColumnDesc_java,4,1238
org.apache.hadoop.hive.conf.Validator_java,4,1238
org.apache.hive.service.cli.thrift.TSessionHandle_java,4,1238
org.apache.hive.hcatalog.mapreduce.InternalUtil_java,4,1238
org.apache.hive.service.cli.thrift.TGetTablesReq_java,4,1238
org.apache.hive.hcatalog.templeton.tool.HDFSStorage_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.TestThriftObjectInspectors_java,4,1238
org.apache.hive.service.cli.thrift.TCancelDelegationTokenReq_java,4,1238
org.apache.hadoop.hive.ql.udf.UDFSign_java,4,1238
org.apache.hive.service.cli.thrift.TMapTypeEntry_java,4,1238
org.apache.hadoop.hive.ql.udf.UDFWeekOfYear_java,4,1238
org.apache.hive.service.cli.session.TestSessionGlobalInitFile_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.StandardMapObjectInspector_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveSortJoinReduceRule_java,4,1238
org.apache.hadoop.hive.metastore.api.PartitionsByExprRequest_java,4,1238
org.apache.hive.service.cli.thrift.TFetchResultsResp_java,4,1238
org.apache.hive.service.cli.thrift.TGetResultSetMetadataResp_java,4,1238
org.apache.hadoop.hive.metastore.api.AbortTxnRequest_java,4,1238
org.apache.hive.service.cli.thrift.TI64Column_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.convert.Repeated_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMod_java,4,1238
org.apache.hadoop.hive.metastore.PartitionExpressionProxy_java,4,1238
org.apache.hadoop.hive.contrib.fileformat.base64.Base64TextOutputFormat_java,4,1238
org.apache.hadoop.hive.serde2.avro.InstanceCache_java,4,1238
org.apache.hadoop.hive.metastore.MockPartitionExpressionForMetastore_java,4,1238
org.apache.hadoop.hive.ql.ppd.PredicateTransitivePropagate_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.IfExprVarCharScalarStringScalar_java,4,1238
org.apache.hadoop.hive.metastore.api.PutFileMetadataResult_java,4,1238
org.apache.hadoop.hive.ql.exec.tez.SplitGrouper_java,4,1238
org.apache.hadoop.hive.ql.optimizer.GlobalLimitOptimizer_java,4,1238
org.apache.hive.service.cli.thrift.TGetDelegationTokenResp_java,4,1238
org.apache.hadoop.hive.serde2.lazy.LazyBinary_java,4,1238
org.apache.hadoop.hive.ql.optimizer.lineage.Generator_java,4,1238
org.apache.hadoop.hive.ql.parse.TestSemanticAnalyzer_java,4,1238
org.apache.hadoop.hive.ql.udf.UDFHour_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.stats.FilterSelectivityEstimator_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFInFile_java,4,1238
org.apache.hadoop.hive.ql.plan.ExprNodeDesc_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.VectorizedParquetInputFormat_java,4,1238
org.apache.hive.service.cli.thrift.TGetTypeInfoResp_java,4,1238
org.apache.hive.service.cli.thrift.TBoolValue_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDecimalToBoolean_java,4,1238
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAuthorizerFactoryForTest_java,4,1238
org.apache.hadoop.hive.ql.exec.ExprNodeEvaluator_java,4,1238
org.apache.hadoop.hive.metastore.TestRetryingHMSHandler_java,4,1238
org.apache.hadoop.hive.hbase.HiveHBaseTableOutputFormat_java,4,1238
org.apache.hadoop.hive.ql.parse.ParseDriver_java,4,1238
org.apache.hive.service.cli.thrift.TExecuteStatementResp_java,4,1238
org.apache.hadoop.hive.llap.daemon.impl.EvictingPriorityBlockingQueue_java,4,1238
org.apache.hive.service.cli.Type_java,4,1238
org.apache.hadoop.hive.ql.parse.spark.SparkPartitionPruningSinkOperator_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFPrintf_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.ReduceTran_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelFactories_java,4,1238
org.apache.hadoop.hive.metastore.api.TxnInfo_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.status.RemoteSparkJobMonitor_java,4,1238
org.apache.hadoop.hive.metastore.api.OpenTxnRequest_java,4,1238
org.apache.hadoop.hive.ql.hooks.HookUtils_java,4,1238
org.apache.hadoop.hive.metastore.api.HeartbeatRequest_java,4,1238
org.apache.hadoop.hive.ql.optimizer.MapJoinFactory_java,4,1238
org.apache.hadoop.hive.metastore.api.GrantRevokePrivilegeRequest_java,4,1238
org.apache.hadoop.hive.ql.exec.RowSchema_java,4,1238
org.apache.hadoop.hive.ql.parse.FileSinkProcessor_java,4,1238
org.apache.hadoop.hive.metastore.api.UnlockRequest_java,4,1238
org.apache.hadoop.hive.serde2.binarysortable.MyTestPrimitiveClass_java,4,1238
org.apache.hadoop.hive.ql.io.orc.JsonFileDump_java,4,1238
org.apache.hive.hcatalog.streaming.mutate.client.lock.TestLock_java,4,1238
org.apache.hive.service.cli.thrift.TStructTypeEntry_java,4,1238
org.apache.hadoop.hive.llap.metrics.LlapDaemonCacheMetrics_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastStringCommon_java,4,1238
org.apache.hadoop.hive.ql.plan.DescTableDesc_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.HiveReduceFunction_java,4,1238
org.apache.hive.service.cli.thrift.TGetSchemasResp_java,4,1238
org.apache.hive.service.cli.thrift.TGetOperationStatusResp_java,4,1238
org.apache.hive.benchmark.storage.ColumnarStorageBench_java,4,1238
org.apache.hive.minikdc.MiniHiveKdc_java,4,1238
org.apache.hadoop.hive.ql.txn.compactor.HouseKeeperServiceBase_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.StandardStructObjectInspector_java,4,1238
org.apache.hadoop.hive.ql.optimizer.ppr.ExprProcFactory_java,4,1238
org.apache.hive.service.cli.thrift.TDoubleValue_java,4,1238
org.apache.hadoop.hive.ql.processors.AddResourceProcessor_java,4,1238
org.apache.hadoop.hive.ql.stats.StatsCollectionContext_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveGroupingID_java,4,1238
org.apache.hadoop.hive.ql.udf.xml.TestUDFXPathUtil_java,4,1238
org.apache.hadoop.hive.serde2.lazy.LazyNonPrimitive_java,4,1238
org.apache.hadoop.hive.cli.CliSessionState_java,4,1238
org.apache.hive.hcatalog.pig.TestHCatStorerMulti_java,4,1238
org.apache.hive.spark.client.rpc.RpcServer_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.VectorSparkHashTableSinkOperator_java,4,1238
org.apache.hadoop.hive.ql.optimizer.correlation.QueryPlanTreeTransformation_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFSortArray_java,4,1238
org.apache.hadoop.hive.metastore.api.FireEventResponse_java,4,1238
org.apache.hadoop.hive.ql.parse.TestQBSubQuery_java,4,1238
org.apache.hadoop.hive.serde2.dynamic_type.TestDynamicSerDe_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.TestVectorLimitOperator_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastLongHashMultiSet_java,4,1238
org.apache.hadoop.hive.ql.plan.ListBucketingCtx_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastLongHashSet_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.serde.AbstractParquetMapInspector_java,4,1238
org.apache.hadoop.hive.serde2.io.DateWritable_java,4,1238
org.apache.hadoop.hive.serde2.CustomSerDe1_java,4,1238
org.apache.hive.service.cli.thrift.TCancelOperationResp_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.MapJoinKeyObject_java,4,1238
org.apache.hadoop.hive.ql.security.TestStorageBasedMetastoreAuthorizationDrops_java,4,1238
org.apache.hadoop.hive.ql.io.RCFileInputFormat_java,4,1238
org.apache.hadoop.hive.ql.optimizer.PointLookupOptimizer_java,4,1238
org.apache.hadoop.hive.metastore.api.DropPartitionsExpr_java,4,1238
org.apache.hive.service.cli.thrift.TGetTableTypesResp_java,4,1238
org.apache.hive.service.cli.thrift.TI64Value_java,4,1238
org.apache.hive.service.cli.thrift.TUserDefinedTypeEntry_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.util.FakeVectorDataSourceOperator_java,4,1238
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.TestSQLStdHiveAccessControllerCLI_java,4,1238
org.apache.orc.TypeDescription_java,4,1238
org.apache.hadoop.hive.ql.exec.mapjoin.MapJoinMemoryExhaustionHandler_java,4,1238
org.apache.hadoop.hive.metastore.hbase.TestHBaseMetastoreSql_java,4,1238
org.apache.hadoop.hive.ql.exec.tez.TestHostAffinitySplitLocationProvider_java,4,1238
org.apache.hadoop.hive.metastore.api.PartitionSpec_java,4,1238
org.apache.hive.hplsql.Copy_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastMultiKeyHashMap_java,4,1238
org.apache.hadoop.hive.ql.io.sarg.SearchArgumentFactory_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.TestBytesBytesMultiHashMap_java,4,1238
org.apache.hadoop.hive.ql.txn.AcidHouseKeeperService_java,4,1238
org.apache.hadoop.hive.metastore.api.ShowLocksRequest_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.MapTran_java,4,1238
org.apache.hive.service.cli.thrift.TUnionTypeEntry_java,4,1238
org.apache.hive.service.cli.ICLIService_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.serde.ParquetHiveArrayInspector_java,4,1238
org.apache.hadoop.hive.ql.HashTableLoaderFactory_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.util.FakeCaptureOutputOperator_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.ShuffleTran_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.MetadataListStructObjectInspector_java,4,1238
org.apache.hadoop.hive.metastore.api.CommitTxnRequest_java,4,1238
org.apache.hadoop.hive.ql.io.parquet.convert.HiveCollectionConverter_java,4,1238
org.apache.hadoop.hive.metastore.api.CheckLockRequest_java,4,1238
org.apache.hadoop.hive.ql.exec.ComparisonOpMethodResolver_java,4,1238
org.apache.hadoop.hive.ql.plan.MoveWork_java,4,1238
org.apache.hive.service.cli.thrift.TGetCatalogsReq_java,4,1238
org.apache.hadoop.hive.ql.optimizer.physical.SparkCrossProductCheck_java,4,1238
org.apache.hive.service.cli.thrift.TCloseSessionResp_java,4,1238
org.apache.hive.service.cli.thrift.TStringColumn_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFStringToMap_java,4,1238
org.apache.hive.service.cli.thrift.TGetFunctionsReq_java,4,1238
org.apache.hadoop.hive.ql.io.PerformTestRCFileAndSeqFile_java,4,1238
org.apache.hadoop.hive.ql.exec.RCFileMergeOperator_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFLead_java,4,1238
org.apache.hive.service.cli.thrift.TCLIService_java,4,1238
org.apache.hive.service.cli.thrift.TExecuteStatementReq_java,4,1238
org.apache.hadoop.hive.metastore.api.NoSuchLockException_java,4,1238
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAccessControlException_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.primitive.WritableHiveCharObjectInspector_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastMultiKeyHashSet_java,4,1238
